name,날짜,상대,결과,타순,P,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,avg,출루,장타,OPS,투구,avLI,RE24,WPA
허경민,05-22,@삼성,W 12:7,2,PR,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0.306,0.39,0.696,0,0.0,0.0,0.0
허경민,05-23,@삼성,W 10:6,6,3B,True,4,0,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.302,0.328,0.397,0.725,15,0.45,1.09,0.005
허경민,05-24,@삼성,L 0:13,6,3B,True,4,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.313,0.338,0.403,0.741,12,0.76,-0.16,-0.016
허경민,05-26,SK,W 6:4,7,3B,True,2,2,2,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0.333,0.365,0.449,0.814,11,1.56,1.77,0.26
허경민,05-27,SK,W 4:2,8,3B,True,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.319,0.351,0.431,0.781,11,0.51,-0.01,-0.027
허경민,05-28,SK,L 1:6,8,3B,True,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.311,0.35,0.419,0.769,11,0.93,-0.37,-0.058
허경민,05-29,롯데,W 4:2,8,3B,True,2,2,2,0,0,1,5,1,1,0,1,0,0,0,0,0,0,0.329,0.373,0.474,0.847,10,1.28,2.31,0.219
허경민,05-30,롯데,W 5:4,8,3B,True,4,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0.325,0.364,0.463,0.826,14,2.63,0.5,0.437
허경민,05-31,롯데,L 3:8,6,3B,True,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.318,0.355,0.447,0.802,22,1.75,0.07,0.015
허경민,06-02,@KT,W 11:8,9,3B,True,5,1,1,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0.311,0.347,0.444,0.791,14,0.32,0.06,0.066
허경민,06-23,@SK,W 9:2,1,3B,True,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.305,0.34,0.432,0.771,15,0.32,-0.96,-0.037
허경민,06-25,@SK,W 14:6,6,3B,True,4,2,2,0,0,2,8,3,0,0,1,0,0,0,0,0,0,0.313,0.352,0.495,0.847,16,0.6,2.76,0.084
허경민,06-25,@SK,L 0:7,5,3B,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304,0.342,0.48,0.823,6,1.48,-1.15,-0.107
허경민,06-26,NC,L 3:9,1,3B,True,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.311,0.348,0.481,0.829,14,1.22,0.8,0.089
허경민,06-27,NC,W 12:3,1,3B,True,4,3,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.318,0.358,0.482,0.84,17,0.64,1.57,0.02
허경민,06-28,NC,L 0:5,1,3B,True,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.325,0.363,0.482,0.845,14,0.71,0.21,0.035
허경민,06-30,@키움,L 2:11,1,3B,True,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.316,0.359,0.47,0.829,14,0.54,-0.28,-0.007
허경민,07-01,@키움,W 14:5,6,SS,True,4,2,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0.322,0.364,0.471,0.835,8,0.35,0.66,0.07
허경민,07-02,@키움,L 7:10,6,SS,True,4,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.32,0.365,0.464,0.829,22,1.01,0.25,0.024
허경민,07-03,한화,W 2:1,6,SS,True,4,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.318,0.362,0.465,0.827,13,1.77,-0.98,-0.111
허경민,07-04,한화,L 2:6,6,SS,True,4,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.323,0.366,0.466,0.832,16,1.17,0.5,0.048
허경민,07-05,한화,W 7:4,1,3B,True,5,0,5,1,0,0,6,2,1,0,0,0,0,0,0,0,0,0.348,0.387,0.493,0.879,18,1.36,2.98,0.365
허경민,07-07,LG,W 9:6,1,3B,True,4,3,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0.359,0.4,0.5,0.9,21,0.62,1.21,0.112
허경민,07-08,LG,L 5:8,1,3B,True,5,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.354,0.394,0.497,0.89,17,0.66,0.11,0.01
허경민,07-09,LG,W 6:0,6,3B,True,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.358,0.396,0.497,0.893,7,0.74,0.22,-0.026
허경민,07-10,@롯데,W 10:5,7,SS,True,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.361,0.399,0.497,0.896,15,0.24,0.39,-0.018
허경민,07-14,SK,L 7:12,6,SS,True,4,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.358,0.395,0.491,0.886,16,0.38,-0.03,-0.054
허경민,07-15,SK,W 7:2,6,3B,True,4,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.362,0.398,0.491,0.889,8,1.18,1.47,0.166
허경민,07-16,SK,W 4:2,6,SS,True,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.365,0.4,0.491,0.891,8,0.35,0.5,0.002
허경민,07-17,@KIA,L 2:4,6,SS,True,3,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.371,0.408,0.494,0.902,17,0.83,1.07,0.1
허경민,07-18,@KIA,W 6:0,5,SS,True,3,0,2,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0.376,0.418,0.497,0.915,16,0.51,1.23,0.025
허경민,07-19,@KIA,W 8:4,6,SS,True,3,0,2,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0.381,0.425,0.5,0.925,13,0.7,-0.01,-0.01
허경민,07-21,키움,W 6:1,6,SS,True,3,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.38,0.423,0.503,0.926,9,0.51,0.64,-0.015
허경민,07-24,LG,L 1:8,6,SS,True,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.379,0.422,0.5,0.922,18,0.41,-0.68,0.004
허경민,07-25,LG,W 7:3,6,SS,True,4,0,2,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0.382,0.424,0.5,0.924,15,0.45,-0.23,-0.032
허경민,07-26,LG,L 3:4,6,3B,True,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.381,0.422,0.497,0.92,8,1.1,-0.15,-0.01
허경민,07-28,키움,L 2:6,6,3B,True,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.378,0.419,0.492,0.911,19,1.19,-0.64,-0.106
허경민,07-30,키움,L 5:8,6,3B,True,3,0,2,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0.383,0.425,0.495,0.92,12,0.97,0.64,0.091
허경민,07-31,@NC,L 7:10,6,3B,True,4,1,3,1,0,0,4,2,1,0,1,0,0,1,0,0,0,0.39,0.434,0.505,0.939,19,0.94,2.92,0.216
허경민,08-01,@NC,W 12:10,6,3B,True,5,2,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.39,0.436,0.502,0.938,18,0.94,-0.27,0.014
허경민,08-02,@NC,W 7:4,5,3B,True,5,1,2,1,0,0,3,2,0,0,0,0,0,0,1,0,1,0.39,0.433,0.505,0.938,29,1.79,0.41,0.237
허경민,08-04,삼성,L 3:6,5,3B,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.388,0.43,0.5,0.93,14,1.21,-0.54,-0.054
허경민,08-05,삼성,D 2:2,5,SS,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.381,0.423,0.491,0.913,11,1.04,-0.96,-0.106
허경민,08-06,삼성,W 5:2,9,PH,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377,0.419,0.486,0.905,9,0.39,-0.5,-0.022
허경민,08-07,롯데,L 4:8,6,3B,True,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0.372,0.412,0.48,0.892,14,0.97,-0.88,-0.081
허경민,08-08,롯데,D 1:1,6,3B,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369,0.409,0.476,0.884,5,1.16,-0.5,-0.055
허경민,08-11,@삼성,W 6:1,6,3B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362,0.402,0.467,0.87,17,0.56,-1.4,-0.073
허경민,08-12,@삼성,W 15:8,6,3B,True,5,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.368,0.406,0.47,0.876,14,0.38,0.42,0.047
허경민,08-14,KT,L 3:5,6,3B,True,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.36,0.401,0.46,0.861,31,2.02,-1.16,-0.157
허경민,08-15,KT,W 7:5,7,3B,True,4,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.358,0.398,0.457,0.855,9,1.3,-1.52,-0.036
허경민,08-16,KT,L 1:4,6,3B,True,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.354,0.396,0.451,0.848,15,0.77,-0.42,-0.045
허경민,08-18,@롯데,W 9:2,7,3B,True,5,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.351,0.393,0.446,0.839,19,0.43,-1.34,-0.045
허경민,08-27,@NC,L 2:8,9,PH,True,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.349,0.394,0.444,0.838,7,0.22,0.06,0.013
허경민,08-28,@NC,W 11:4,6,3B,True,4,3,2,0,0,1,5,1,0,0,1,0,0,0,0,0,0,0.352,0.397,0.457,0.854,17,0.27,0.89,0.114
허경민,08-29,@LG,D 5:5,6,3B,True,4,1,3,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0.358,0.402,0.465,0.867,9,1.49,1.15,0.028
허경민,08-30,@LG,L 1:4,6,3B,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354,0.398,0.46,0.858,17,1.13,-0.98,-0.097
허경민,09-01,한화,W 4:0,7,3B,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.352,0.396,0.457,0.853,12,0.38,-0.62,-0.018
허경민,09-03,@삼성,L 10:11,6,3B,True,4,2,2,1,0,1,6,1,0,0,0,0,0,0,0,0,0,0.354,0.397,0.472,0.87,10,1.08,0.87,0.193
허경민,09-04,@삼성,L 5:12,6,3B,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.352,0.395,0.469,0.864,6,0.9,-1.23,-0.058
허경민,09-05,SK,W 5:1,6,3B,True,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.348,0.393,0.464,0.857,14,0.81,0.17,-0.011
허경민,09-06,SK,W 10:0,6,3B,True,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.344,0.391,0.459,0.85,19,0.33,-0.25,0.023
허경민,09-08,KT,W 8:0,6,3B,True,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.343,0.389,0.459,0.848,8,0.55,0.09,-0.003
허경민,09-09,KT,L 2:4,5,3B,True,4,0,2,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0.345,0.392,0.46,0.852,18,1.53,0.92,0.161
허경민,09-10,@KIA,W 5:4,6,3B,True,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.344,0.393,0.457,0.85,15,1.2,-0.37,-0.02
허경민,09-12,@키움,L 0:2,6,3B,True,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.344,0.392,0.456,0.848,8,1.13,-0.1,0.013
허경민,09-13,@키움,D 6:6,6,3B,True,5,1,3,1,0,0,4,2,0,1,0,0,0,0,0,0,1,0.348,0.394,0.462,0.855,18,1.63,0.36,0.067
허경민,09-15,NC,W 7:3,6,3B,True,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.347,0.392,0.459,0.851,15,0.32,-0.23,0.005
허경민,09-16,NC,L 3:5,6,3B,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345,0.391,0.457,0.848,6,0.36,-0.12,-0.009
허경민,09-17,@KT,L 0:3,6,3B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341,0.386,0.451,0.838,13,0.64,-0.56,-0.043
허경민,09-18,@KT,L 4:5,6,3B,True,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.335,0.381,0.444,0.825,14,1.3,-1.79,-0.219
허경민,09-20,LG,W 6:5,1,3B,True,4,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.334,0.381,0.442,0.823,20,2.2,-0.27,0.039
허경민,09-22,@한화,L 1:5,8,3B,True,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.331,0.378,0.438,0.815,11,0.97,-0.88,-0.07
허경민,09-23,@한화,L 5:6,7,3B,True,5,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0.329,0.375,0.437,0.812,12,2.0,0.27,-0.119
허경민,09-24,삼성,W 1:0,8,3B,True,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.328,0.378,0.436,0.813,15,1.46,0.32,0.01
허경민,09-25,삼성,L 3:4,6,3B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0.374,0.43,0.804,14,1.92,-1.15,-0.211
허경민,09-26,키움,W 4:0,6,3B,True,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.325,0.376,0.431,0.807,8,0.55,-0.08,0.011
허경민,09-27,키움,L 3:7,7,3B,True,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.324,0.375,0.429,0.803,17,1.2,-0.84,-0.048
허경민,09-27,키움,W 6:1,6,3B,True,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.324,0.373,0.428,0.801,13,0.43,-0.35,-0.004
허경민,09-29,@한화,W 7:3,6,3B,True,4,2,2,0,0,1,5,2,0,0,0,1,0,0,0,0,0,0.327,0.376,0.437,0.814,21,0.66,2.22,0.21
허경민,09-30,@한화,L 0:10,5,3B,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,0.373,0.434,0.807,8,0.71,-0.77,-0.057
허경민,10-01,@한화,L 4:12,5,3B,True,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.326,0.375,0.434,0.809,14,0.75,0.18,0.055
허경민,10-02,KIA,W 14:3,1,3B,True,5,1,3,2,0,0,5,5,0,0,1,0,0,0,0,0,0,0.33,0.379,0.442,0.821,19,0.91,4.08,0.068
허경민,10-03,KIA,W 7:2,1,3B,True,4,3,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0.331,0.382,0.446,0.828,18,0.46,0.2,0.025
허경민,10-04,KIA,W 7:1,1,3B,True,3,3,1,1,0,0,2,1,1,0,1,1,0,0,0,0,0,0.331,0.385,0.448,0.832,17,0.38,1.73,0.043
허경민,10-06,@SK,W 9:4,1,3B,True,4,0,1,0,0,0,1,2,0,0,1,0,1,1,0,0,0,0.331,0.385,0.445,0.83,14,1.03,1.41,0.124
허경민,10-07,@SK,L 4:5,9,3B,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.384,0.444,0.828,3,0.98,-0.12,-0.025
허경민,10-08,@SK,W 10:0,7,3B,True,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0.332,0.384,0.445,0.829,16,0.37,-1.03,-0.023
허경민,10-09,@KT,W 4:0,6,3B,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.331,0.383,0.443,0.825,12,0.46,-0.28,-0.016
허경민,10-10,@KT,W 13:8,1,3B,True,5,1,2,1,0,0,3,1,0,0,1,0,0,1,0,0,0,0.332,0.384,0.445,0.829,21,0.41,0.78,-0.008
허경민,10-11,@KT,L 4:5,1,3B,True,5,2,3,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0.335,0.387,0.452,0.839,22,1.39,0.89,0.067
허경민,10-13,한화,W 5:0,1,3B,True,4,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.334,0.387,0.45,0.837,24,0.55,-0.25,0.023
허경민,10-14,한화,W 2:1,1,3B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331,0.384,0.445,0.829,15,0.81,-0.88,-0.088
허경민,10-15,한화,W 16:3,5,3B,True,5,3,3,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0.334,0.386,0.447,0.833,19,0.29,1.85,0.027
허경민,10-16,@키움,L 4:7,1,3B,True,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.384,0.444,0.828,20,1.07,-0.46,-0.042
허경민,10-17,@키움,L 3:5,1,3B,True,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.332,0.383,0.442,0.825,12,0.88,-0.3,-0.026
허경민,10-18,@키움,W 8:2,1,3B,True,4,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.331,0.383,0.443,0.826,16,0.57,0.25,0.057
허경민,10-20,@롯데,W 6:1,6,3B,True,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.33,0.382,0.441,0.823,15,0.48,-0.3,0.053
허경민,10-22,KT,L 5:17,7,3B,True,4,1,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0.329,0.381,0.442,0.822,17,0.68,0.02,-0.07
허경민,10-23,키움,L 2:6,6,3B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.326,0.377,0.437,0.815,13,0.82,-1.21,-0.081
허경민,10-24,롯데,W 2:1,7,3B,True,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.327,0.378,0.438,0.816,3,1.09,-0.03,0.007
허경민,10-27,한화,W 3:0,5,3B,True,3,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0.329,0.381,0.439,0.82,14,0.85,0.23,0.019
허경민,10-29,@KIA,W 9:2,1,3B,True,5,2,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.33,0.381,0.439,0.82,18,0.35,-0.59,0.02
허경민,10-30,키움,W 2:0,1,3B,True,4,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.332,0.382,0.442,0.824,18,0.47,0.33,0.046
허경민,11-04,LG,W 4:0,1,3B,True,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.5,0.0,0.5,12,0.6,0.0,0.017
허경민,11-05,@LG,W 9:7,5,3B,True,3,2,1,1,0,0,2,0,1,0,1,0,0,0,0,1,0,0.2,0.5,0.4,0.9,19,0.9,1.58,0.151
허경민,11-09,@KT,W 3:2,5,3B,True,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,1.0,14,1.35,0.15,0.021
허경민,11-10,@KT,W 4:1,5,3B,True,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,18,0.78,-0.82,0.003
허경민,11-12,KT,L 2:5,5,3B,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.6,4,0.67,-0.18,-0.016
허경민,11-13,KT,W 2:0,7,3B,True,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.231,0.231,0.231,0.462,12,0.51,-0.95,-0.049
허경민,11-17,@NC,L 3:5,5,3B,True,3,1,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1.0,2.0,19,0.92,1.08,0.144
허경민,11-18,@NC,W 5:4,1,3B,True,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.375,0.444,0.375,0.819,20,0.77,-1.09,-0.057
허경민,11-20,NC,W 7:6,1,3B,True,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.273,0.385,0.273,0.657,15,0.77,-0.79,-0.051
허경민,11-21,NC,L 0:3,1,3B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.2,0.294,0.2,0.494,12,1.4,-1.29,-0.146
허경민,11-23,@NC,L 0:5,1,3B,True,3,0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0.222,0.333,0.278,0.611,14,0.67,-0.05,0.034
허경민,11-24,@NC,L 2:4,1,3B,True,4,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.182,0.308,0.227,0.535,15,1.62,-1.59,-0.183
김재호,05-05,@LG,L 2:8,6,SS,True,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.0,0.25,0.0,0.25,15,0.86,-0.73,-0.067
김재호,05-06,@LG,W 5:2,6,SS,True,4,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,1.0,20,0.37,0.89,0.046
김재호,05-07,@LG,W 9:3,6,SS,True,5,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.455,0.462,0.455,0.916,21,0.8,0.82,0.055
김재호,05-08,KT,L 3:12,6,SS,True,3,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.571,1.071,17,0.71,1.03,0.044
김재호,05-10,KT,W 13:12,6,SS,True,5,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.421,0.455,0.474,0.928,36,0.6,-0.27,-0.061
김재호,05-12,@롯데,W 11:6,6,SS,True,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.417,0.444,0.458,0.903,25,0.44,-0.6,-0.058
김재호,05-13,@롯데,L 9:10,6,SS,True,4,0,1,1,0,0,2,1,0,1,1,0,0,0,0,0,0,0.393,0.438,0.464,0.902,12,0.95,1.04,0.075
김재호,05-14,@롯데,W 7:4,6,SS,True,3,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0.387,0.459,0.452,0.911,23,0.78,1.52,0.1
김재호,05-15,@KIA,W 13:4,6,SS,True,4,2,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.371,0.439,0.429,0.868,12,0.94,0.42,0.007
김재호,05-16,@KIA,L 4:13,6,SS,True,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.378,0.442,0.432,0.874,6,0.49,0.02,-0.003
김재호,05-17,@KIA,W 6:4,6,SS,True,4,2,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.39,0.447,0.439,0.886,16,0.54,0.77,0.067
김재호,05-19,NC,L 4:5,6,SS,True,4,0,2,0,0,0,2,2,0,0,1,0,0,2,0,0,0,0.4,0.462,0.444,0.906,22,2.03,0.96,-0.085
김재호,05-20,NC,W 2:1,6,SS,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.388,0.446,0.429,0.875,16,1.14,-0.16,-0.039
김재호,05-21,NC,L 6:12,6,SS,True,3,1,1,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0.385,0.45,0.462,0.912,17,0.88,0.54,0.043
김재호,05-22,@삼성,W 12:7,6,SS,True,3,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.4,0.46,0.473,0.933,12,0.69,0.84,0.036
김재호,05-26,SK,W 6:4,6,SS,True,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.386,0.455,0.456,0.911,13,1.04,0.1,0.043
김재호,05-27,SK,W 4:2,6,SS,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.377,0.443,0.443,0.885,14,0.56,-0.69,-0.018
김재호,05-28,SK,L 1:6,6,SS,True,3,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0.375,0.438,0.453,0.891,8,0.46,-0.46,-0.011
김재호,05-29,롯데,W 4:2,5,SS,True,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.368,0.429,0.441,0.87,15,0.68,-0.24,-0.015
김재호,05-30,롯데,W 5:4,5,SS,True,4,1,2,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0.375,0.432,0.458,0.89,22,2.32,-0.48,-0.065
김재호,05-31,롯데,L 3:8,8,PH,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.365,0.422,0.446,0.868,5,1.2,-0.44,-0.106
김재호,06-02,@KT,W 11:8,6,SS,True,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.342,0.398,0.418,0.815,14,0.14,-1.92,-0.02
김재호,06-03,@KT,L 2:7,6,SS,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329,0.385,0.402,0.787,17,0.57,-0.54,-0.043
김재호,06-04,@KT,W 14:8,7,SS,True,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.337,0.389,0.407,0.796,13,0.2,0.98,-0.005
김재호,06-05,KIA,W 5:1,7,SS,True,3,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.348,0.398,0.416,0.814,7,0.76,1.3,0.252
김재호,06-06,KIA,W 4:3,9,PH,True,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0.356,0.4,0.422,0.822,8,3.12,0.68,0.101
김재호,06-07,KIA,W 3:2,7,SS,True,4,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.362,0.404,0.426,0.829,17,1.94,0.64,0.145
김재호,06-09,@NC,L 8:12,6,SS,True,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.347,0.389,0.408,0.797,18,1.03,-1.22,-0.099
김재호,06-10,@NC,W 9:1,7,SS,True,4,2,3,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0.363,0.402,0.451,0.853,17,0.42,2.13,0.141
김재호,06-11,@NC,L 5:7,6,SS,True,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.352,0.391,0.438,0.829,16,1.4,-1.13,-0.105
김재호,06-12,@한화,W 5:2,6,SS,True,3,0,2,1,0,0,3,0,1,0,1,0,0,0,0,0,0,0.361,0.403,0.454,0.857,10,0.61,0.89,0.026
김재호,06-13,@한화,L 6:7,6,SS,True,2,0,1,0,0,0,1,1,0,1,2,0,0,0,0,0,1,0.364,0.411,0.455,0.866,20,1.46,0.86,0.14
김재호,06-14,@한화,L 2:3,6,SS,True,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36,0.406,0.447,0.854,13,1.15,0.29,0.019
김재호,06-16,삼성,L 3:4,5,SS,True,3,1,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0.359,0.414,0.444,0.858,23,1.25,0.37,0.066
김재호,06-17,삼성,L 3:6,5,SS,True,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.358,0.409,0.442,0.85,15,2.25,-0.26,-0.134
김재호,06-18,삼성,W 7:3,5,SS,True,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0.352,0.411,0.434,0.846,18,1.0,0.35,0.089
김재호,06-20,@LG,W 8:2,6,SS,True,3,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.352,0.414,0.44,0.854,10,0.5,0.65,0.001
김재호,06-21,@LG,W 3:1,5,SS,True,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.338,0.4,0.423,0.823,21,1.0,-2.53,-0.156
김재호,06-25,@SK,W 14:6,8,SS,True,4,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.336,0.4,0.418,0.818,21,0.42,-0.49,0.005
