name,day,vs,result,bat_order,position,start_member,ab,score,hit,2_hit,3_hit,homerun,tb,rbi,sb,cs,bb,hpp,ibb,so,gdp,sh,sf,avg,obp,slg,ops,pitch,avLI,RE24,WPA
황재균,2021-07-05,키움,D :,2,3B,True,4,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.316,,0.477,0.87,11,0.74,1.12,0.039
황재균,2021-07-08,@삼성,W 3:2,2,3B,True,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.315,,0.478,0.868,15,1.03,-1.22,-0.107
황재균,2021-07-09,@KIA,L 4:10,2,3B,True,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.32,,0.481,0.875,10,0.37,0.15,0.034
황재균,2021-07-11,@KIA,L 0:2,2,3B,True,3,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0.315,,0.473,0.864,18,1.41,-0.65,-0.074
박경수,2021-04-04,한화,W 3:2,7,2B,True,2,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.0,,0.0,0.5,24,2.15,-0.05,-0.019
박경수,2021-04-06,LG,L 2:3,7,2B,True,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2,,0.2,0.629,12,1.72,-0.51,-0.073
박경수,2021-04-07,LG,W 7:3,7,2B,True,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25,,0.25,0.705,15,1.14,0.37,0.037
박경수,2021-04-08,LG,L 3:7,6,2B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.167,,0.167,0.5,23,0.97,-0.22,-0.005
박경수,2021-04-09,@삼성,L 5:7,5,2B,True,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.143,,0.143,0.476,12,1.46,-0.3,-0.044
박경수,2021-04-10,@삼성,L 6:7,8,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.133,,0.133,0.449,4,2.89,-0.32,-0.069
박경수,2021-04-11,@삼성,L 2:4,8,2B,True,4,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0.158,,0.316,0.62,15,1.02,0.18,0.004
박경수,2021-04-13,@두산,W 8:7,8,2B,True,4,1,1,0,0,1,4,4,0,0,1,0,0,0,0,0,0,0.174,,0.435,0.756,20,1.38,2.37,0.199
박경수,2021-04-14,@두산,L 1:3,6,2B,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.154,,0.385,0.675,6,1.66,-1.91,-0.217
박경수,2021-04-15,@두산,W 8:3,8,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.148,,0.37,0.652,7,0.06,-0.25,-0.002
박경수,2021-04-16,키움,W 8:4,7,2B,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138,,0.345,0.61,7,1.05,-0.51,-0.056
박경수,2021-04-17,키움,W 8:5,7,2B,True,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.129,,0.323,0.593,9,1.88,0.65,0.107
박경수,2021-04-18,키움,W 10:2,6,2B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,,0.323,0.593,0,0.0,0.0,0.0
박경수,2021-05-01,KIA,W 3:0,6,2B,True,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.147,,0.324,0.599,20,0.67,-0.47,-0.02
박경수,2021-05-02,KIA,W 9:2,6,2B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.132,,0.289,0.539,16,0.81,-1.73,-0.079
박경수,2021-05-05,@키움,L 0:14,7,2B,True,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.125,,0.275,0.514,10,0.19,-0.44,-0.01
박경수,2021-05-06,@키움,L 4:6,7,2B,True,4,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.136,,0.273,0.513,12,1.89,-0.21,-0.005
박경수,2021-05-08,NC,L 4:5,7,2B,True,4,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0.146,,0.292,0.532,12,1.57,-0.15,-0.032
박경수,2021-05-09,NC,L 11:16,9,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143,,0.286,0.522,2,0.62,-0.46,-0.017
박경수,2021-05-09,NC,W 9:5,6,2B,True,3,1,3,2,0,1,8,2,0,0,1,0,0,0,0,0,0,0.192,,0.423,0.711,13,0.18,2.73,0.048
박경수,2021-05-11,삼성,W 9:6,5,2B,True,4,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.196,,0.411,0.696,15,1.09,-0.61,-0.037
박경수,2021-05-12,삼성,L 5:7,7,2B,True,4,1,2,1,0,1,6,1,0,0,0,0,0,2,0,0,0,0.217,,0.483,0.782,16,0.96,1.13,0.046
박경수,2021-05-13,삼성,L 0:4,8,PH,True,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.226,,0.484,0.788,9,1.42,0.36,-0.002
박경수,2021-05-14,@롯데,W 9:1,6,2B,True,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.215,,0.462,0.772,19,0.44,-0.16,0.032
박경수,2021-05-15,@롯데,W 5:4,6,2B,True,3,1,1,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0.221,,0.471,0.791,11,0.98,1.15,0.253
박경수,2021-05-18,두산,W 1:0,6,2B,True,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.211,,0.451,0.759,16,1.1,-1.14,-0.102
박경수,2021-05-19,두산,W 6:5,6,2B,True,3,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0.203,,0.432,0.738,25,0.94,-1.28,-0.102
박경수,2021-05-21,@한화,L 0:4,6,2B,True,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.197,,0.421,0.728,13,1.59,-1.37,-0.139
박경수,2021-05-22,@한화,L 0:5,8,PH,True,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.192,,0.41,0.71,9,0.87,-1.04,-0.064
박경수,2021-05-23,@한화,W 8:1,4,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,,0.405,0.702,6,0.01,-0.26,0.0
박경수,2021-05-26,SSG,L 5:9,6,2B,True,5,1,3,1,0,1,7,1,0,0,1,0,1,1,0,0,0,0.214,,0.464,0.784,19,1.98,1.92,0.421
박경수,2021-05-27,SSG,W 6:5,6,2B,True,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.202,,0.438,0.742,14,1.77,-1.25,-0.165
박경수,2021-05-28,@KIA,L 6:7,8,PH,True,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,,0.433,0.741,8,0.44,0.02,0.023
박경수,2021-05-29,@KIA,W 7:5,8,2B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.191,,0.415,0.711,26,2.05,-1.6,-0.199
박경수,2021-05-30,@KIA,W 4:3,7,2B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,,0.415,0.711,0,0.0,0.0,0.0
박경수,2021-06-01,@LG,W 8:1,8,2B,True,4,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.194,,0.408,0.703,14,0.52,0.88,-0.03
박경수,2021-06-02,@LG,L 5:6,7,2B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.186,,0.392,0.677,15,1.19,-0.81,-0.121
박경수,2021-06-04,롯데,L 0:15,3,2B,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184,,0.388,0.67,3,0.0,-0.18,0.0
박경수,2021-06-05,롯데,W 8:1,8,2B,True,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.178,,0.374,0.647,14,0.28,-0.72,-0.027
박경수,2021-06-06,롯데,L 7:8,8,2B,True,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.179,,0.366,0.636,18,0.96,-0.59,-0.043
박경수,2021-06-08,@SSG,D :,7,2B,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.181,,0.362,0.631,7,0.99,-0.92,-0.097
박경수,2021-06-09,@SSG,D :,8,2B,True,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.185,,0.361,0.637,15,0.4,-0.02,-0.002
박경수,2021-06-11,한화,W 6:5,8,2B,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.183,,0.358,0.632,4,2.63,-0.18,-0.065
박경수,2021-06-12,한화,W 7:2,6,2B,True,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.179,,0.35,0.618,12,1.78,-1.57,-0.133
박경수,2021-06-13,한화,W 6:3,8,2B,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177,,0.347,0.613,2,0.08,-0.18,-0.002
박경수,2021-06-16,@NC,W 7:3,8,2B,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.176,,0.344,0.608,5,0.03,-0.12,-0.001
박경수,2021-06-17,@NC,L 1:9,3,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.175,,0.341,0.604,3,0.01,-0.26,0.0
박경수,2021-06-18,두산,L 3:11,2,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,,0.339,0.599,3,0.1,-0.83,-0.003
박경수,2021-06-19,두산,L 3:9,8,2B,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,,0.333,0.59,13,0.54,-0.44,-0.027
박경수,2021-06-19,두산,W 4:3,4,2B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171,,0.333,0.59,0,0.0,0.0,0.0
박경수,2021-06-20,두산,W 4:1,5,2B,True,1,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0.177,,0.362,0.624,3,0.7,1.72,0.101
박경수,2021-06-22,KIA,W 6:3,5,DH,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.172,,0.351,0.606,15,0.88,-1.71,-0.109
박경수,2021-06-23,KIA,L 1:2,8,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.17,,0.348,0.601,5,1.83,-0.25,-0.052
박경수,2021-06-24,KIA,W 6:3,6,PH,True,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.168,,0.343,0.593,10,2.15,-1.22,-0.148
박경수,2021-06-26,@한화,W 11:2,6,DH,True,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.174,,0.348,0.603,6,0.42,0.13,0.013
박경수,2021-06-30,@LG,W 4:3,7,2B,True,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.173,,0.345,0.599,6,0.68,-0.18,-0.017
박경수,2021-07-01,@LG,W 6:1,6,2B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,,0.345,0.599,0,0.0,0.0,0.0
박경수,2021-07-02,키움,W 4:1,7,2B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,,0.345,0.599,0,0.0,0.0,0.0
박경수,2021-07-04,키움,W 12:3,9,PR,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,,0.345,0.599,0,0.0,0.0,0.0
박경수,2021-07-05,키움,D :,2,2B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,,0.345,0.599,0,0.0,0.0,0.0
박경수,2021-07-08,@삼성,W 3:2,7,2B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,,0.345,0.599,0,0.0,0.0,0.0
박경수,2021-07-09,@KIA,L 4:10,7,2B,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173,,0.345,0.599,0,0.0,0.0,0.0
유한준,2021-04-04,한화,W 3:2,5,RF,True,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.0,9,1.14,-0.75,-0.086
유한준,2021-04-06,LG,L 2:3,5,RF,True,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,,0.0,0.143,18,1.69,-0.42,-0.116
유한준,2021-04-07,LG,W 7:3,5,DH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,,0.0,0.125,1,2.48,-1.65,-0.143
유한준,2021-04-10,@삼성,L 6:7,9,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,0.0,0.111,1,2.88,-0.34,-0.082
유한준,2021-04-11,@삼성,L 2:4,2,DH,True,3,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.182,,0.182,0.49,14,1.35,1.2,0.12
유한준,2021-04-13,@두산,W 8:7,5,DH,True,5,1,3,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.313,,0.375,0.764,19,1.17,1.73,0.21
유한준,2021-04-14,@두산,L 1:3,5,DH,True,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.278,,0.333,0.714,13,1.51,-0.77,-0.099
유한준,2021-04-15,@두산,W 8:3,6,DH,True,3,1,3,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0.381,,0.476,0.956,19,0.93,1.11,0.085
유한준,2021-04-16,키움,W 8:4,5,PH,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.381,,0.476,0.976,6,3.6,0.68,0.105
유한준,2021-04-17,키움,W 8:5,4,PH,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.381,,0.476,0.995,6,1.01,0.35,0.014
유한준,2021-04-18,키움,W 10:2,4,DH,True,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36,,0.44,0.924,17,0.59,0.86,0.091
유한준,2021-04-20,@NC,W 5:2,4,RF,True,4,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.345,,0.414,0.886,19,1.13,0.1,0.024
유한준,2021-04-22,@NC,W 11:5,9,LF,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345,,0.414,0.886,0,0.0,0.0,0.0
유한준,2021-04-23,롯데,L 5:10,9,PH,True,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.367,,0.467,0.953,4,0.02,1.0,0.001
유한준,2021-04-24,롯데,L 2:4,5,DH,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324,,0.412,0.851,10,1.08,-1.13,-0.118
유한준,2021-04-25,롯데,W 6:5,9,PH,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.324,,0.412,0.864,4,2.48,0.4,0.098
유한준,2021-04-27,@SSG,D :,5,RF,True,4,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.368,,0.447,0.926,13,0.47,1.39,0.012
유한준,2021-04-28,@SSG,D :,5,DH,True,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.357,,0.429,0.889,12,0.68,-0.63,-0.034
유한준,2021-04-29,@SSG,D :,5,RF,True,2,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.364,,0.432,0.904,9,1.61,-0.19,-0.011
유한준,2021-04-30,KIA,W 15:3,5,RF,True,4,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0.354,,0.417,0.873,22,0.53,-0.88,0.052
유한준,2021-05-02,KIA,W 9:2,5,RF,True,3,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0.353,,0.431,0.89,21,0.89,0.03,-0.05
유한준,2021-05-05,@키움,L 0:14,1,PH,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,,0.415,0.86,10,0.01,-0.44,0.0
유한준,2021-05-06,@키움,L 4:6,2,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,,0.407,0.845,3,0.95,-0.18,-0.024
유한준,2021-05-08,NC,L 4:5,9,PH,True,1,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0.345,,0.436,0.883,3,2.76,2.08,0.213
유한준,2021-05-09,NC,L 11:16,4,RF,True,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.339,,0.429,0.876,9,0.69,0.1,0.014
유한준,2021-05-12,삼성,L 5:7,8,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,,0.421,0.862,5,2.21,-0.34,-0.054
유한준,2021-05-13,삼성,L 0:4,2,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.328,,0.414,0.849,4,2.87,-1.65,-0.106
유한준,2021-05-15,@롯데,W 5:4,9,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322,,0.407,0.835,4,1.86,-0.38,-0.052
유한준,2021-05-18,두산,W 1:0,4,DH,True,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.302,,0.381,0.786,26,1.3,-1.5,-0.118
유한준,2021-05-19,두산,W 6:5,4,DH,True,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.288,,0.364,0.761,10,0.93,0.03,0.029
유한준,2021-05-21,@한화,L 0:4,8,PH,True,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.284,,0.358,0.758,6,0.89,0.22,0.026
유한준,2021-05-22,@한화,L 0:5,6,RF,True,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.29,,0.362,0.772,15,0.47,0.67,0.056
유한준,2021-05-23,@한화,W 8:1,4,DH,True,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.286,,0.357,0.782,20,0.61,0.36,0.053
유한준,2021-05-26,SSG,L 5:9,7,PH,True,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.288,,0.356,0.778,9,3.33,-0.74,-0.134
유한준,2021-05-27,SSG,W 6:5,4,DH,True,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.269,,0.333,0.733,28,2.07,-1.99,-0.237
유한준,2021-05-28,@KIA,L 6:7,4,DH,True,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.259,,0.321,0.709,13,0.89,-0.69,-0.069
유한준,2021-05-29,@KIA,W 7:5,7,DH,True,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.25,,0.31,0.692,17,1.74,-0.28,0.025
유한준,2021-05-30,@KIA,W 4:3,7,PH,True,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.259,,0.318,0.706,3,4.44,0.59,0.167
유한준,2021-06-01,@LG,W 8:1,7,RF,True,4,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.27,,0.326,0.718,18,0.61,0.88,0.019
유한준,2021-06-02,@LG,L 5:6,6,DH,True,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.258,,0.312,0.69,11,1.05,-0.67,-0.107
유한준,2021-06-05,롯데,W 8:1,5,DH,True,3,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.26,,0.313,0.695,13,0.83,0.43,0.072
유한준,2021-06-06,롯데,L 7:8,5,DH,True,3,1,3,1,0,0,4,3,0,0,0,1,0,0,0,0,0,0.283,,0.343,0.747,13,0.73,2.43,0.174
유한준,2021-06-08,@SSG,D :,5,DH,True,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.275,,0.333,0.724,18,1.15,-0.93,-0.054
유한준,2021-06-09,@SSG,D :,5,DH,True,5,2,2,0,0,1,5,2,0,0,0,0,0,0,1,0,0,0.28,,0.364,0.755,20,0.53,1.32,0.149
유한준,2021-06-11,한화,W 6:5,5,DH,True,3,0,2,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0.291,,0.382,0.783,15,1.03,2.15,0.242
유한준,2021-06-12,한화,W 7:2,5,DH,True,2,1,1,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0.295,,0.384,0.8,13,1.02,0.56,0.059
유한준,2021-06-13,한화,W 6:3,5,RF,True,3,0,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0.304,,0.4,0.826,17,0.48,1.43,0.036
유한준,2021-07-04,키움,W 12:3,6,PH,True,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.304,,0.4,0.83,5,0.42,0.13,0.012
유한준,2021-07-05,키움,D :,2,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302,,0.397,0.823,5,0.0,-0.25,0.0
유한준,2021-07-08,@삼성,W 3:2,8,PH,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299,,0.393,0.817,4,0.29,-0.26,-0.008
유한준,2021-07-09,@KIA,L 4:10,6,PH,True,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294,,0.387,0.804,4,0.09,-0.52,-0.004
유한준,2021-07-11,@KIA,L 0:2,6,DH,True,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.301,,0.39,0.81,20,0.76,0.12,0.016
피렐라,2021-04-03,@키움,L 1:6,4,LF,True,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,,0.25,0.5,17,0.63,-0.48,-0.051
피렐라,2021-04-04,@키움,L 4:7,4,LF,True,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.125,,0.125,0.347,18,0.97,-0.87,-0.066
피렐라,2021-04-06,@두산,L 3:6,4,LF,True,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.167,,0.167,0.397,13,0.86,-0.43,-0.097
피렐라,2021-04-07,@두산,L 0:1,4,DH,True,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.313,,0.313,0.665,17,1.71,1.02,0.175
피렐라,2021-04-08,@두산,W 6:1,4,DH,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,,0.25,0.536,18,0.57,-1.02,-0.055
피렐라,2021-04-09,KT,W 7:5,4,LF,True,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.208,,0.208,0.448,14,0.82,-1.43,-0.091
피렐라,2021-04-10,KT,W 7:6,4,LF,True,4,2,2,0,0,1,5,2,1,0,0,0,0,1,0,0,0,0.25,,0.357,0.633,16,1.39,0.85,0.21
피렐라,2021-04-11,KT,W 4:2,4,LF,True,4,2,2,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0.281,,0.469,0.772,14,0.53,0.96,0.09
피렐라,2021-04-13,한화,W 4:3,3,LF,True,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.278,,0.444,0.742,15,0.8,-1.23,-0.063
피렐라,2021-04-14,한화,L 2:6,3,LF,True,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.256,,0.41,0.703,18,1.06,-0.57,-0.008
피렐라,2021-04-15,한화,W 4:0,3,LF,True,4,1,2,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0.279,,0.488,0.799,15,0.86,2.25,0.22
피렐라,2021-04-16,@롯데,L 3:9,4,DH,True,3,0,2,1,0,0,3,3,0,0,1,0,0,1,0,0,1,0.304,,0.522,0.862,20,0.92,2.02,0.099
피렐라,2021-04-17,@롯데,W 12:0,4,LF,True,4,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.3,,0.5,0.857,26,0.24,0.01,0.016
피렐라,2021-04-18,@롯데,W 7:0,4,DH,True,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,,0.463,0.796,16,0.55,-1.17,-0.057
피렐라,2021-04-20,SSG,L 7:10,4,DH,True,5,2,2,1,0,1,6,3,0,0,0,0,0,0,0,0,0,0.288,,0.525,0.864,17,0.61,1.91,0.07
피렐라,2021-04-21,SSG,W 14:4,4,LF,True,3,2,2,0,0,2,8,2,0,0,1,0,0,0,0,0,0,0.306,,0.629,0.991,15,0.53,1.75,0.032
피렐라,2021-04-22,SSG,L 6:11,3,LF,True,5,0,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.313,,0.627,0.992,27,0.8,0.42,-0.025
피렐라,2021-04-23,@KIA,L 1:4,4,DH,True,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.296,,0.592,0.938,15,0.96,-1.47,-0.141
피렐라,2021-04-24,@KIA,W 8:4,3,DH,True,5,2,3,0,1,1,8,3,0,0,0,0,0,0,0,0,0,0.316,,0.658,1.019,23,0.81,2.31,0.218
피렐라,2021-04-25,@KIA,W 3:2,3,LF,True,4,1,2,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0.325,,0.65,1.025,12,2.1,0.47,0.065
피렐라,2021-04-27,NC,W 9:0,3,LF,True,3,1,1,0,0,1,4,1,0,0,1,0,0,0,0,0,0,0.325,,0.675,1.055,15,0.14,1.16,-0.003
피렐라,2021-04-28,NC,W 4:3,3,DH,True,5,0,3,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0.341,,0.67,1.062,12,1.54,0.5,0.085
피렐라,2021-04-29,NC,L 0:9,3,LF,True,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.337,,0.652,1.038,14,0.28,-0.22,0.002
피렐라,2021-04-30,LG,W 4:0,3,LF,True,5,1,3,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0.351,,0.691,1.087,19,0.85,1.92,0.182
피렐라,2021-05-01,LG,W 8:2,3,DH,True,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.35,,0.68,1.08,14,0.57,0.26,-0.046
피렐라,2021-05-02,LG,W 6:4,3,LF,True,4,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.356,,0.673,1.077,12,1.06,0.8,0.12
피렐라,2021-05-05,@한화,W 4:1,3,DH,True,5,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.349,,0.661,1.056,13,2.02,-0.93,0.066
피렐라,2021-05-06,@한화,L 5:6,3,DH,True,4,1,2,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0.354,,0.664,1.067,22,1.08,1.18,0.175
피렐라,2021-05-07,롯데,W 4:1,3,LF,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.342,,0.641,1.032,14,1.05,-1.39,-0.124
피렐라,2021-05-08,롯데,L 8:9,3,DH,True,5,1,2,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0.344,,0.656,1.047,14,0.96,1.06,0.186
피렐라,2021-05-09,롯데,W 8:6,3,DH,True,4,0,3,1,0,0,4,4,0,0,0,0,0,0,0,0,0,0.357,,0.667,1.068,13,1.66,3.35,0.386
피렐라,2021-05-11,@KT,L 6:9,3,DH,True,4,2,3,0,0,1,6,2,0,0,0,1,0,0,0,0,0,0.369,,0.692,1.108,21,1.53,2.5,0.276
피렐라,2021-05-12,@KT,W 7:5,3,DH,True,4,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.366,,0.679,1.09,14,0.49,-0.41,-0.006
피렐라,2021-05-13,@KT,W 4:0,3,DH,True,4,1,2,0,0,0,2,1,1,0,1,0,0,1,0,0,0,0.37,,0.674,1.091,16,1.0,0.95,0.039
피렐라,2021-05-14,@LG,L 3:4,3,DH,True,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359,,0.655,1.061,19,1.39,-1.21,-0.14
피렐라,2021-05-15,@LG,L 4:14,3,DH,True,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.359,,0.648,1.057,14,0.17,-0.02,0.0
